run_id,combo_id,split_id,threshold,val_strategy,val_params,seed,model_key,model_class,model_params,imputer,scaler,pca,pca_params,resampling,resampling_params,n_train,n_test,pos_rate_test,roc_auc,pr_auc,brier,mcc,accuracy,balanced_accuracy,precision,recall,f1,tn,fp,fn,tp
20260129_180728,1,kfold_5_seed478163327_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.855072463768116,0.6947107902990255,0.1519909342654768,0.2757127976394358,0.75,0.5893719806763285,0.6666666666666666,0.2222222222222222,0.3333333333333333,22,1,7,2
20260129_180728,1,kfold_5_seed478163327_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8695652173913043,0.8506443079023723,0.11097407516998425,0.6908212560386473,0.875,0.8454106280193237,0.7777777777777778,0.7777777777777778,0.7777777777777778,21,2,2,7
20260129_180728,1,kfold_5_seed478163327_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8502415458937198,0.5624398749398749,0.15592893355720738,0.47797332354820327,0.78125,0.7463768115942029,0.6,0.6666666666666666,0.631578947368421,19,4,3,6
20260129_180728,1,kfold_5_seed478163327_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8309178743961352,0.7428451178451178,0.1390519362759604,0.39405520311955033,0.78125,0.644927536231884,0.75,0.3333333333333333,0.46153846153846156,22,1,6,3
20260129_180728,1,kfold_5_seed478163327_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",478163327,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.609375,0.4466267188693659,0.20066784492039977,0.2182178902359924,0.75,0.5833333333333333,0.5,0.25,0.3333333333333333,22,2,6,2
20260129_180728,2,kfold_5_seed1122456590_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7439613526570048,0.6133487654320987,0.16848669837130628,0.2757127976394358,0.75,0.5893719806763285,0.6666666666666666,0.2222222222222222,0.3333333333333333,22,1,7,2
20260129_180728,2,kfold_5_seed1122456590_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.961352657004831,0.9216200466200466,0.09596188820453833,0.6042179781166439,0.84375,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,23,0,5,4
20260129_180728,2,kfold_5_seed1122456590_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8357487922705314,0.7907407407407407,0.13315611538658564,0.5096447293679518,0.8125,0.7342995169082125,0.7142857142857143,0.5555555555555556,0.625,21,2,4,5
20260129_180728,2,kfold_5_seed1122456590_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7777777777777779,0.47789001122334457,0.1900337479806548,0.38164251207729466,0.75,0.6908212560386473,0.5555555555555556,0.5555555555555556,0.5555555555555556,19,4,4,5
20260129_180728,2,kfold_5_seed1122456590_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1122456590,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.78125,0.5964990601503759,0.1525837160744791,0.3478327964999673,0.78125,0.6458333333333333,0.6,0.375,0.46153846153846156,22,2,5,3
20260129_180728,3,kfold_5_seed198888238_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8019323671497585,0.6528573822691469,0.14780653976884311,0.4127594582445936,0.78125,0.6111111111111112,1.0,0.2222222222222222,0.36363636363636365,23,0,7,2
20260129_180728,3,kfold_5_seed198888238_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.821256038647343,0.754215736473801,0.1334290287281129,0.5096447293679518,0.8125,0.7342995169082125,0.7142857142857143,0.5555555555555556,0.625,21,2,4,5
20260129_180728,3,kfold_5_seed198888238_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7632850241545893,0.5492470492470491,0.1745793154409899,0.30508307783296046,0.75,0.6231884057971014,0.6,0.3333333333333333,0.42857142857142855,21,2,6,3
20260129_180728,3,kfold_5_seed198888238_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9227053140096617,0.8042648709315376,0.10585672094373064,0.6908212560386473,0.875,0.8454106280193237,0.7777777777777778,0.7777777777777778,0.7777777777777778,21,2,2,7
20260129_180728,3,kfold_5_seed198888238_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",198888238,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.8177083333333334,0.5593292124542124,0.15527362125678879,0.3927922024247863,0.78125,0.6875,0.5714285714285714,0.5,0.5333333333333333,21,3,4,4
20260129_180728,4,kfold_5_seed1648070629_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8550724637681159,0.7790123456790123,0.12329139000275385,0.589872830909857,0.84375,0.7560386473429952,0.8333333333333334,0.5555555555555556,0.6666666666666666,22,1,4,5
20260129_180728,4,kfold_5_seed1648070629_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7971014492753623,0.6231481481481481,0.16646000381500664,0.34151450937027694,0.75,0.6570048309178744,0.5714285714285714,0.4444444444444444,0.5,20,3,5,4
20260129_180728,4,kfold_5_seed1648070629_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.6618357487922705,0.4644415647705121,0.21642075847330966,0.41179801403140964,0.78125,0.6787439613526569,0.6666666666666666,0.4444444444444444,0.5333333333333333,21,2,5,4
20260129_180728,4,kfold_5_seed1648070629_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8888888888888888,0.7132275132275132,0.12377127693103514,0.6019292654288461,0.84375,0.7898550724637681,0.75,0.6666666666666666,0.7058823529411765,21,2,3,6
20260129_180728,4,kfold_5_seed1648070629_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1648070629,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.8697916666666666,0.8172949735449736,0.11103535040677745,0.4622501635210242,0.8125,0.7083333333333333,0.6666666666666666,0.5,0.5714285714285714,22,2,4,4
20260129_180728,5,kfold_5_seed2013803541_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7294685990338164,0.6061243386243387,0.1701941769459443,0.12562244381357196,0.71875,0.533816425120773,0.5,0.1111111111111111,0.18181818181818182,22,1,8,1
20260129_180728,5,kfold_5_seed2013803541_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8067632850241546,0.6647454941572588,0.15457772250196228,0.22705314009661837,0.6875,0.6135265700483092,0.4444444444444444,0.4444444444444444,0.4444444444444444,18,5,5,4
20260129_180728,5,kfold_5_seed2013803541_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8792270531400966,0.6799561549561549,0.14872910502304793,0.5362318840579711,0.8125,0.7681159420289855,0.6666666666666666,0.6666666666666666,0.6666666666666666,20,3,3,6
20260129_180728,5,kfold_5_seed2013803541_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8357487922705314,0.6767056530214426,0.1462855278641476,0.39405520311955033,0.78125,0.644927536231884,0.75,0.3333333333333333,0.46153846153846156,22,1,6,3
20260129_180728,5,kfold_5_seed2013803541_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",2013803541,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.7552083333333333,0.6351923076923078,0.15045385894250002,0.3927922024247863,0.78125,0.6875,0.5714285714285714,0.5,0.5333333333333333,21,3,4,4
20260129_180728,6,kfold_5_seed1130931295_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7632850241545893,0.6389790420643415,0.15752661104907453,0.5096447293679518,0.8125,0.7342995169082125,0.7142857142857143,0.5555555555555556,0.625,21,2,4,5
20260129_180728,6,kfold_5_seed1130931295_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8405797101449275,0.6951058201058201,0.13698810430702402,0.6279257387790121,0.84375,0.8236714975845411,0.7,0.7777777777777778,0.7368421052631579,20,3,2,7
20260129_180728,6,kfold_5_seed1130931295_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8888888888888888,0.6545312711979379,0.13681306569034962,0.30508307783296046,0.75,0.6231884057971014,0.6,0.3333333333333333,0.42857142857142855,21,2,6,3
20260129_180728,6,kfold_5_seed1130931295_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.6280193236714975,0.48414605828398927,0.20913697063048076,0.23372319715296222,0.71875,0.6014492753623188,0.5,0.3333333333333333,0.4,20,3,6,3
20260129_180728,6,kfold_5_seed1130931295_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1130931295,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.9479166666666667,0.8015241702741702,0.10590394559841096,0.4364357804719848,0.8125,0.6666666666666667,0.75,0.375,0.5,23,1,5,3
20260129_180728,7,kfold_5_seed1092773876_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7632850241545893,0.5035552209465253,0.19532847530572273,0.2757127976394358,0.75,0.5893719806763285,0.6666666666666666,0.2222222222222222,0.3333333333333333,22,1,7,2
20260129_180728,7,kfold_5_seed1092773876_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.893719806763285,0.7429571971238638,0.1314612138002168,0.41179801403140964,0.78125,0.6787439613526569,0.6666666666666666,0.4444444444444444,0.5333333333333333,21,2,5,4
20260129_180728,7,kfold_5_seed1092773876_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8164251207729469,0.7627314814814815,0.13613566342785255,0.589872830909857,0.84375,0.7560386473429952,0.8333333333333334,0.5555555555555556,0.6666666666666666,22,1,4,5
20260129_180728,7,kfold_5_seed1092773876_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8260869565217391,0.7400790142169452,0.13686441842353086,0.5362318840579711,0.8125,0.7681159420289855,0.6666666666666666,0.6666666666666666,0.6666666666666666,20,3,3,6
20260129_180728,7,kfold_5_seed1092773876_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",1092773876,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.8645833333333334,0.5946886446886447,0.1378066573912234,0.5673665146135802,0.84375,0.7708333333333333,0.7142857142857143,0.625,0.6666666666666666,22,2,3,5
20260129_180728,8,kfold_5_seed330267354_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8695652173913043,0.6738714988714989,0.14185463330444342,0.34151450937027694,0.75,0.6570048309178744,0.5714285714285714,0.4444444444444444,0.5,20,3,5,4
20260129_180728,8,kfold_5_seed330267354_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8019323671497585,0.7273672396479414,0.13777086257895105,0.5141671091113803,0.8125,0.6666666666666666,1.0,0.3333333333333333,0.5,23,0,6,3
20260129_180728,8,kfold_5_seed330267354_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8067632850241545,0.8148148148148149,0.1265193434815121,0.687932430407656,0.875,0.7777777777777778,1.0,0.5555555555555556,0.7142857142857143,23,0,4,5
20260129_180728,8,kfold_5_seed330267354_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8019323671497586,0.5973544973544974,0.16548091349964247,0.5096447293679518,0.8125,0.7342995169082125,0.7142857142857143,0.5555555555555556,0.625,21,2,4,5
20260129_180728,8,kfold_5_seed330267354_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",330267354,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.8854166666666666,0.6490079365079364,0.11870532758866338,0.7006490497453707,0.875,0.875,0.7,0.875,0.7777777777777778,21,3,1,7
20260129_180728,9,kfold_5_seed624025999_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8695652173913044,0.7380563336445689,0.1469665430706941,0.30508307783296046,0.75,0.6231884057971014,0.6,0.3333333333333333,0.42857142857142855,21,2,6,3
20260129_180728,9,kfold_5_seed624025999_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9082125603864735,0.7241332741332741,0.1347328640736891,0.41179801403140964,0.78125,0.6787439613526569,0.6666666666666666,0.4444444444444444,0.5333333333333333,21,2,5,4
20260129_180728,9,kfold_5_seed624025999_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7198067632850241,0.5140056022408963,0.19897804366491106,0.2757127976394358,0.75,0.5893719806763285,0.6666666666666666,0.2222222222222222,0.3333333333333333,22,1,7,2
20260129_180728,9,kfold_5_seed624025999_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.7004830917874396,0.5504365079365079,0.19862081695252132,0.34151450937027694,0.75,0.6570048309178744,0.5714285714285714,0.4444444444444444,0.5,20,3,5,4
20260129_180728,9,kfold_5_seed624025999_05,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",624025999,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.25,0.8385416666666667,0.8087121212121213,0.1106840152413411,0.647150228929434,0.875,0.7916666666666667,0.8333333333333334,0.625,0.7142857142857143,23,1,3,5
20260129_180728,10,kfold_5_seed505971449_01,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.681159420289855,0.5655201727782373,0.19378311741871784,0.4414147946478204,0.78125,0.71256038647343,0.625,0.5555555555555556,0.5882352941176471,20,3,4,5
20260129_180728,10,kfold_5_seed505971449_02,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.8019323671497585,0.7457912457912458,0.14062326853532264,0.6042179781166439,0.84375,0.7222222222222222,1.0,0.4444444444444444,0.6153846153846154,23,0,5,4
20260129_180728,10,kfold_5_seed505971449_03,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.855072463768116,0.629471916971917,0.1596848410986929,0.41179801403140964,0.78125,0.6787439613526569,0.6666666666666666,0.4444444444444444,0.5333333333333333,21,2,5,4
20260129_180728,10,kfold_5_seed505971449_04,0.5,kfold,"{""n_splits"": 5, ""shuffle"": true}",505971449,LogisticRegression,LogisticRegression,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2""}",none,none,off,{},none,{},128,32,0.28125,0.9516908212560387,0.899013024013024,0.08137916591717506,0.7624437362098716,0.90625,0.8671497584541064,0.875,0.7777777777777778,0.8235294117647058,22,1,2,7
